date,o0900,p10,c1330,hi_am,lo_am
2006-10-12,7006.67,6994.51,6984.58,7039.93,6983.46
2006-10-13,6984.58,7053.55,7068.8,7067.11,6984.58
2006-10-14,7068.8,7098.74,7076.85,7099.16,7065.21
2006-10-16,7076.85,7144.05,7151.42,7140.31,7076.85
2006-10-17,7151.42,7099.99,7075.13,7151.42,7092.3
2006-10-18,7075.13,7001.43,7017.6,7075.13,7002.58
2006-10-19,7017.6,7028.07,6995.83,7045.99,7000.15
2006-10-20,6995.83,7032.64,7039.37,7037.39,6995.83
2006-10-23,7039.37,7019.9,7040.26,7041.7,7008.13
2006-10-24,7040.26,7099.96,7097.42,7101.21,7040.26
2006-10-25,7097.42,7102.35,7059.89,7110.93,7086.1
2006-10-26,7059.89,7103.42,7080.84,7116.78,7059.89
2006-10-27,7080.84,7114.04,7086.74,7132.29,7080.84
2006-10-30,7086.74,7013.92,6995.2,7086.74,7001.69
2006-10-31,6995.2,7016.76,7021.32,7022.48,6995.2
2006-11-01,7021.32,7057.82,7013.99,7055.35,7021.32
2006-11-02,7013.99,7061.6,7078.1,7066.92,7005.13
2006-11-03,7078.1,7125.1,7161.61,7133.01,7078.1
2006-11-06,7161.61,7102.36,7120.44,7161.61,7036.89
2006-11-07,7120.44,7189.46,7184.65,7204.7,7120.44
2006-11-08,7184.65,7196.85,7178.34,7207.33,7177.96
2006-11-09,7178.34,7212.05,7151.13,7224.88,7178.34
2006-11-10,7151.13,7155.46,7174.2,7175.87,7130.57
2006-11-13,7174.2,7147.97,7136.06,7191.09,7148.74
2006-11-14,7136.06,7176.09,7204.04,7197.56,7136.06
2006-11-15,7204.04,7250.47,7236.85,7269.01,7204.04
2006-11-16,7236.85,7274.03,7257.48,7290.25,7236.85
2006-11-17,7257.48,7258.35,7259.54,7287.91,7252.99
2006-11-20,7259.54,7232.33,7261.48,7270.28,7228.97
2006-11-21,7261.48,7263.4,7309.69,7272.42,7245.42
2006-11-22,7309.69,7326.92,7348.77,7334.35,7309.69
2006-11-23,7348.77,7368.72,7384.69,7386.9,7348.77
2006-11-24,7384.69,7397.43,7427.36,7404.9,7366.08
2006-11-27,7427.36,7499.23,7498.15,7504.94,7427.36
2006-11-28,7498.15,7453.68,7444.94,7498.15,7447.67
2006-11-29,7444.94,7509.23,7474.19,7513.51,7444.94
2006-11-30,7474.19,7511.36,7567.72,7529.08,7474.19
2006-12-01,7567.72,7563.4,7613.57,7597.93,7564.66
2006-12-04,7613.57,7602.49,7647.01,7628.51,7590.92
2006-12-05,7647.01,7672.3,7609.9,7703.25,7647.01
2006-12-06,7609.9,7641.89,7693.33,7648.85,7609.9
2006-12-07,7693.33,7684.44,7686.52,7712.71,7676.77
2006-12-08,7686.52,7651.67,7636.3,7686.52,7626.37
2006-12-11,7636.3,7604.56,7612.12,7636.3,7587.58
2006-12-12,7612.12,7555.42,7458.56,7612.12,7551.01
2006-12-13,7458.56,7476.43,7450.3,7494.49,7453.03
2006-12-14,7450.3,7486.3,7480.41,7485.1,7428.38
2006-12-15,7480.41,7550.4,7538.82,7561.69,7480.41
2006-12-18,7538.82,7578.37,7624.62,7577.54,7538.82
2006-12-19,7624.62,7618.15,7598.88,7642.82,7618.06
2006-12-20,7598.88,7625.06,7648.35,7634.64,7598.88
2006-12-21,7648.35,7662.65,7620.94,7685.88,7648.35
2006-12-22,7620.94,7631.44,7652.47,7654.42,7620.94
2006-12-25,7652.47,7650.87,7646.81,7659.5,7635.16
2006-12-26,7646.81,7730.73,7727.59,7739.92,7646.81
2006-12-27,7727.59,7776.63,7733.18,7790.31,7727.59
2006-12-28,7733.18,7751.78,7732.93,7782.42,7733.18
2006-12-29,7732.93,7788.13,7823.72,7796.22,7732.93
2007-01-02,7823.72,7902.53,7920.8,7900.29,7823.72
2007-01-03,7920.8,7924.38,7917.3,7999.42,7920.8
2007-01-04,7917.3,7901.24,7934.51,7955.9,7902.17
2007-01-05,7934.51,7854.57,7835.57,7942.23,7840.18
2007-01-08,7835.57,7791.37,7736.71,7835.57,7753.38
2007-01-09,7736.71,7811.67,7790.01,7808.2,7736.71
2007-01-10,7790.01,7701.66,7698.52,7790.01,7682.82
2007-01-11,7698.52,7726.65,7618.55,7748.96,7698.52
2007-01-12,7618.55,7704.96,7761.71,7735.2,7618.55
2007-01-15,7761.71,7766.74,7783.5,7814.85,7761.71
2007-01-16,7783.5,7827.08,7792.08,7826.89,7780.65
2007-01-17,7792.08,7781.87,7833.98,7792.08,7747.58
2007-01-18,7833.98,7857.02,7895.18,7869.14,7830.23
2007-01-19,7895.18,7857.35,7840.08,7895.18,7859.19
2007-01-22,7840.08,7808.01,7842.47,7866.17,7784.21
2007-01-23,7842.47,7869.55,7852.36,7869.15,7818.58
2007-01-24,7852.36,7929.81,7935.54,7949.48,7852.36
2007-01-25,7935.54,7955.84,7923.77,7990.55,7935.54
2007-01-26,7923.77,7878.17,7821.32,7923.77,7825.75
2007-01-29,7821.32,7833.44,7751.79,7838.92,7815.18
2007-01-30,7751.79,7727.58,7739.91,7778.24,7729.97
2007-01-31,7739.91,7762.36,7699.64,7778.69,7739.91
2007-02-01,7699.64,7753.64,7701.54,7757.14,7699.64
2007-02-02,7701.54,7773.99,7777.03,7786.65,7701.54
2007-02-05,7777.03,7788.49,7783.12,7796.13,7776.59
2007-02-06,7783.12,7805.97,7875.75,7826.23,7783.12
2007-02-07,7875.75,7866.72,7850.06,7894.77,7865.83
2007-02-08,7850.06,7854.53,7842.22,7884.73,7850.06
2007-02-09,7842.22,7856.35,7859.53,7860.21,7822.53
2007-02-12,7859.53,7779.22,7776.36,7859.53,7768.43
2007-02-13,7776.36,7778.47,7736.83,7800.87,7776.36
2007-02-14,7736.83,7777.52,7809.45,7800.98,7736.83
2007-02-26,7809.45,7924.0,7900.2,7950.2,7809.45
2007-02-27,7900.2,7930.74,7901.96,7938.99,7888.46
2007-03-01,7901.96,7718.99,7678.67,7901.96,7707.63
2007-03-02,7678.67,7695.15,7670.77,7692.1,7625.99
2007-03-03,7670.77,7647.86,7630.15,7670.77,7631.6
2007-03-05,7630.15,7515.96,7344.56,7630.15,7505.14
2007-03-06,7344.56,7390.78,7451.06,7405.83,7344.56
2007-03-07,7451.06,7465.27,7480.89,7516.21,7451.06
2007-03-08,7480.89,7535.69,7573.87,7544.69,7480.89
2007-03-09,7573.87,7583.65,7568.2,7619.35,7564.47
2007-03-12,7568.2,7614.11,7629.15,7616.54,7568.2
2007-03-13,7629.15,7678.66,7684.0,7684.03,7629.15
2007-03-14,7684.0,7548.17,7570.27,7684.0,7526.48
2007-03-15,7570.27,7683.65,7695.96,7687.76,7570.27
2007-03-16,7695.96,7702.51,7719.8,7724.62,7695.96
2007-03-19,7719.8,7737.41,7737.46,7749.65,7713.78
2007-03-20,7737.46,7774.62,7736.2,7798.27,7737.46
2007-03-21,7736.2,7753.16,7757.03,7784.19,7736.2
2007-03-22,7757.03,7843.67,7823.67,7856.99,7757.03
2007-03-23,7823.67,7820.71,7859.32,7838.45,7806.89
2007-03-26,7859.32,7883.39,7877.82,7884.29,7853.15
2007-03-27,7877.82,7926.35,7845.17,7926.27,7862.76
2007-03-28,7845.17,7816.43,7788.14,7845.17,7798.7
2007-03-29,7788.14,7785.15,7848.33,7802.23,7764.05
2007-03-30,7848.33,7880.8,7884.41,7888.82,7848.33
2007-04-02,7884.41,7921.8,7884.99,7924.39,7866.59
2007-04-03,7884.99,7913.26,7932.91,7918.62,7879.88
2007-04-04,7932.91,7978.52,8004.61,8008.07,7932.91
2007-04-09,8004.61,8026.72,8056.56,8058.5,8004.61
2007-04-10,8056.56,8044.97,8048.39,8064.54,8031.29
2007-04-11,8048.39,8096.4,8084.45,8105.82,8048.39
2007-04-12,8084.45,8065.88,8075.2,8084.45,8039.13
2007-04-13,8075.2,8056.18,8002.3,8108.5,8049.3
2007-04-14,8002.3,8023.38,8045.12,8042.33,8002.3
2007-04-16,8045.12,8079.17,8043.54,8096.84,8045.12
2007-04-17,8043.54,8080.25,7959.29,8100.61,8043.54
2007-04-18,7959.29,7981.45,8003.31,7992.81,7946.35
2007-04-19,8003.31,7939.21,7888.63,8003.31,7925.68
2007-04-20,7888.63,7924.96,7942.67,7937.81,7888.63
2007-04-23,7942.67,8022.86,8010.46,8024.15,7942.67
2007-04-24,8010.46,8032.83,8045.01,8041.06,8010.46
2007-04-25,8045.01,8000.9,7984.65,8045.01,7996.2
2007-04-26,7984.65,8020.08,8000.04,8052.55,7984.65
2007-04-27,8000.04,7987.08,7949.42,8026.51,7988.8
2007-04-30,7949.42,7883.13,7875.42,7956.03,7866.06
2007-05-02,7875.42,7944.05,7903.04,7940.54,7875.42
2007-05-03,7903.04,7948.25,7926.66,7965.93,7903.04
2007-05-04,7926.66,8013.63,8066.06,8019.46,7926.66
2007-05-07,8066.06,8104.62,8115.27,8122.2,8066.06
2007-05-08,8115.27,8102.11,8095.84,8115.27,8083.18
2007-05-09,8095.84,8079.68,8052.7,8095.84,8070.65
2007-05-10,8052.7,8085.0,8096.86,8105.09,8052.7
2007-05-11,8096.86,8022.93,8031.54,8096.86,8023.74
2007-05-14,8031.54,8033.52,8030.56,8072.15,8013.83
2007-05-15,8030.56,8004.01,7975.03,8041.55,8007.2
2007-05-16,7975.03,7993.39,7988.57,8014.88,7975.03
2007-05-17,7988.57,8074.33,8037.96,8080.63,7988.57
2007-05-18,8037.96,8050.44,8034.14,8075.21,8037.96
2007-05-21,8034.14,8075.64,8141.59,8077.36,8034.14
2007-05-22,8141.59,8202.34,8188.63,8205.89,8141.59
2007-05-23,8188.63,8230.54,8221.79,8256.25,8188.63
2007-05-24,8221.79,8247.87,8216.41,8249.37,8210.05
2007-05-25,8216.41,8148.39,8159.97,8216.41,8130.17
2007-05-28,8159.97,8176.26,8156.82,8201.65,8159.97
2007-05-29,8156.82,8215.23,8181.49,8229.44,8156.82
2007-05-30,8181.49,8146.66,8147.34,8181.49,8121.31
2007-05-31,8147.34,8210.6,8144.95,8220.81,8147.34
2007-06-01,8144.95,8234.86,8249.9,8246.81,8144.95
2007-06-04,8249.9,8302.68,8294.79,8317.6,8249.9
2007-06-05,8294.79,8291.05,8303.99,8321.42,8282.6
2007-06-06,8303.99,8358.8,8314.68,8364.8,8303.99
2007-06-07,8314.68,8296.04,8355.26,8314.68,8263.61
2007-06-08,8355.26,8286.78,8300.71,8355.26,8279.96
2007-06-11,8300.71,8346.48,8338.88,8358.04,8300.71
2007-06-12,8338.88,8392.16,8370.26,8391.59,8338.88
2007-06-13,8370.26,8376.75,8346.39,8388.49,8361.4
2007-06-14,8346.39,8445.91,8450.72,8448.38,8346.39
2007-06-15,8450.72,8531.07,8573.64,8534.74,8450.72
2007-06-20,8573.64,8649.57,8755.88,8673.17,8573.64
2007-06-21,8755.88,8753.65,8851.99,8817.47,8722.15
2007-06-22,8851.99,8861.18,8846.39,8884.03,8841.59
2007-06-23,8846.39,8817.39,8812.91,8846.39,8800.74
2007-06-25,8812.91,8932.85,8939.19,8937.22,8812.91
2007-06-26,8939.19,8894.82,8865.75,8983.96,8890.5
2007-06-27,8865.75,8868.7,8844.22,8887.88,8827.43
2007-06-28,8844.22,8880.58,8892.83,8914.69,8844.22
2007-06-29,8892.83,8885.28,8883.21,8932.95,8882.85
2007-07-02,8883.21,8854.59,8939.49,8903.77,8849.35
2007-07-03,8939.49,8997.66,8996.2,9007.75,8939.49
2007-07-04,8996.2,9091.84,9068.98,9112.74,8996.2
2007-07-05,9068.98,9116.26,9148.78,9123.86,9068.98
2007-07-06,9148.78,9197.6,9188.31,9199.66,9145.87
2007-07-09,9188.31,9272.64,9369.84,9277.73,9188.31
2007-07-10,9369.84,9368.52,9384.73,9404.76,9306.62
2007-07-11,9384.73,9289.84,9290.95,9384.73,9293.33
2007-07-12,9290.95,9318.15,9354.41,9379.71,9290.95
2007-07-13,9354.41,9456.28,9471.3,9540.35,9354.41
2007-07-16,9471.3,9507.09,9417.32,9522.43,9460.0
2007-07-17,9417.32,9382.28,9509.73,9449.12,9337.67
2007-07-18,9509.73,9535.04,9485.35,9573.16,9482.55
2007-07-19,9485.35,9523.01,9473.31,9525.11,9446.22
2007-07-20,9473.31,9512.42,9585.9,9548.83,9473.31
2007-07-23,9585.9,9601.13,9621.57,9613.09,9563.72
2007-07-24,9621.57,9692.95,9744.06,9691.46,9621.57
2007-07-25,9744.06,9683.85,9740.13,9744.06,9656.04
2007-07-26,9740.13,9757.51,9566.42,9807.91,9710.41
2007-07-27,9566.42,9320.71,9162.28,9566.42,9213.87
2007-07-30,9162.28,9100.17,9072.57,9162.28,9006.78
2007-07-31,9072.57,9238.01,9287.25,9248.75,9072.57
2007-08-01,9287.25,9239.75,8891.88,9287.25,9162.71
2007-08-02,8891.88,8978.4,8950.57,9080.07,8891.88
2007-08-03,8950.57,9133.68,9057.82,9134.6,8950.57
2007-08-06,9057.82,8919.57,8941.73,9057.82,8865.58
2007-08-07,8941.73,8994.56,8862.31,9068.83,8941.73
2007-08-08,8862.31,9017.08,9099.46,9020.38,8862.31
2007-08-09,9099.46,9172.49,9182.6,9219.02,9099.46
2007-08-10,9182.6,8929.94,8931.31,9182.6,8870.27
2007-08-13,8931.31,8983.14,8938.96,9030.93,8931.31
2007-08-14,8938.96,8879.5,8910.99,8952.54,8840.26
2007-08-15,8910.99,8749.88,8593.04,8910.99,8752.68
2007-08-16,8593.04,8260.82,8201.37,8593.04,8239.86
2007-08-17,8201.37,8305.88,8090.29,8307.37,8160.68
2007-08-20,8090.29,8444.86,8515.6,8496.97,8090.29
2007-08-21,8515.6,8532.28,8479.08,8563.5,8468.09
2007-08-22,8479.08,8476.11,8493.46,8505.89,8432.93
2007-08-23,8493.46,8716.7,8732.84,8735.1,8493.46
2007-08-24,8732.84,8720.47,8690.09,8732.84,8675.18
2007-08-27,8690.09,8785.74,8718.31,8849.96,8690.09
2007-08-28,8718.31,8730.72,8727.55,8745.6,8672.81
2007-08-29,8727.55,8558.68,8643.32,8727.55,8514.47
2007-08-30,8643.32,8767.01,8771.21,8816.73,8643.32
2007-08-31,8771.21,8851.14,8982.16,8848.17,8771.21
2007-09-03,8982.16,8988.47,8979.96,9019.41,8947.06
2007-09-04,8979.96,8954.34,8922.98,9027.77,8927.91
2007-09-05,8922.98,8994.91,8913.85,9026.3,8922.98
2007-09-06,8913.85,8906.42,9017.08,8913.85,8841.64
2007-09-07,9017.08,9044.82,9018.08,9078.47,9017.08
2007-09-10,9018.08,8891.38,8937.58,9018.08,8845.9
2007-09-11,8937.58,8988.13,9003.12,8999.11,8937.58
2007-09-12,9003.12,9070.18,9018.12,9084.97,9003.12
2007-09-13,9018.12,9000.69,8927.42,9062.31,8991.76
2007-09-14,8927.42,8966.14,9031.63,9005.73,8927.42
2007-09-17,9031.63,9024.31,8899.91,9044.37,8999.45
2007-09-19,8899.91,9003.45,8926.38,9090.9,8899.91
2007-09-20,8926.38,9065.33,8983.03,9090.29,8926.38
2007-09-21,8983.03,9073.62,9105.28,9069.39,8983.03
2007-09-26,9105.28,9205.06,9257.47,9220.54,9105.28
2007-09-27,9257.47,9307.93,9413.65,9344.39,9257.47
2007-09-28,9413.65,9457.49,9411.95,9470.73,9413.65
2007-09-29,9411.95,9460.05,9476.52,9474.1,9411.95
2007-10-01,9476.52,9528.52,9488.5,9555.07,9474.4
2007-10-02,9488.5,9605.61,9623.25,9617.21,9488.5
2007-10-03,9623.25,9640.56,9700.07,9678.26,9618.14
2007-10-04,9700.07,9657.18,9627.39,9700.07,9617.24
2007-10-05,9627.39,9637.32,9617.26,9670.13,9612.88
2007-10-08,9617.26,9712.05,9717.17,9744.97,9617.26
2007-10-09,9717.17,9666.44,9639.83,9743.61,9649.94
2007-10-11,9639.83,9698.3,9697.67,9729.47,9639.83
2007-10-12,9697.67,9711.87,9496.47,9731.16,9670.35
2007-10-15,9496.47,9451.26,9518.45,9577.04,9431.66
2007-10-16,9518.45,9532.24,9592.47,9527.27,9461.27
2007-10-17,9592.47,9512.7,9562.16,9599.14,9492.89
2007-10-18,9562.16,9646.23,9637.07,9667.07,9562.16
2007-10-19,9637.07,9629.97,9611.72,9673.96,9627.26
2007-10-22,9611.72,9312.51,9360.63,9611.72,9278.89
2007-10-23,9360.63,9447.54,9502.39,9464.43,9360.63
2007-10-24,9502.39,9640.49,9442.62,9638.84,9502.39
2007-10-25,9442.62,9529.78,9568.26,9573.29,9442.62
2007-10-26,9568.26,9626.43,9631.51,9661.94,9568.26
2007-10-29,9631.51,9757.34,9809.88,9786.01,9631.51
2007-10-30,9809.88,9805.11,9757.93,9859.65,9778.84
2007-10-31,9757.93,9777.1,9711.37,9787.9,9702.83
2007-11-01,9711.37,9746.73,9598.23,9785.75,9711.37
2007-11-02,9598.23,9394.47,9273.09,9598.23,9345.9
2007-11-05,9273.09,9196.81,9308.6,9281.7,9170.36
2007-11-06,9308.6,9343.48,9292.8,9368.46,9278.01
2007-11-07,9292.8,9414.22,9300.22,9437.43,9292.8
2007-11-08,9300.22,9045.19,8937.58,9300.22,9025.86
2007-11-09,8937.58,8853.82,8970.92,9015.16,8857.9
2007-11-12,8970.92,8747.57,8670.61,8970.92,8698.5
2007-11-13,8670.61,8652.71,8727.21,8713.82,8644.5
2007-11-14,8727.21,8960.93,8942.93,8971.93,8727.21
2007-11-15,8942.93,8928.13,8905.41,8962.21,8902.88
2007-11-16,8905.41,8762.92,8764.82,8905.41,8721.3
2007-11-19,8764.82,8792.54,8680.71,8838.28,8764.82
2007-11-20,8680.71,8433.84,8680.86,8680.71,8426.26
2007-11-21,8680.86,8636.36,8484.11,8704.08,8638.7
2007-11-22,8484.11,8486.47,8499.37,8484.11,8390.85
2007-11-23,8499.37,8460.99,8342.2,8559.05,8465.7
2007-11-26,8342.2,8475.56,8528.33,8479.6,8342.2
2007-11-27,8528.33,8249.94,8375.76,8528.33,8255.08
2007-11-28,8375.76,8420.43,8276.26,8440.12,8368.92
2007-11-29,8276.26,8442.66,8447.03,8481.45,8276.26
2007-11-30,8447.03,8572.59,8586.4,8573.35,8447.03
2007-12-03,8586.4,8601.42,8583.84,8625.33,8582.37
2007-12-04,8583.84,8573.71,8651.28,8583.84,8557.0
2007-12-05,8651.28,8662.26,8676.95,8676.04,8601.13
2007-12-06,8676.95,8776.64,8694.41,8797.61,8676.95
2007-12-07,8694.41,8798.81,8722.38,8804.93,8694.41
2007-12-10,8722.38,8679.73,8598.03,8722.38,8653.79
2007-12-11,8598.03,8584.06,8638.33,8659.36,8569.54
2007-12-12,8638.33,8504.48,8490.84,8638.33,8490.35
2007-12-13,8490.84,8477.72,8187.95,8522.14,8467.7
2007-12-14,8187.95,8174.11,8118.08,8202.94,8095.13
2007-12-17,8118.08,8004.58,7830.85,8118.08,8004.14
2007-12-18,7830.85,7783.92,7807.39,7830.85,7664.62
2007-12-19,7807.39,7950.86,8014.31,7970.2,7807.39
2007-12-20,8014.31,8005.03,7857.08,8048.0,7979.85
2007-12-21,7857.08,7968.19,7941.44,7966.75,7810.27
2007-12-24,7941.44,8090.95,8135.48,8116.96,7941.44
2007-12-25,8135.48,8173.29,8167.07,8170.28,8119.85
2007-12-26,8167.07,8081.25,8156.39,8167.07,8071.63
2007-12-27,8156.39,8311.2,8313.72,8308.91,8156.39
2007-12-28,8313.72,8370.0,8396.95,8378.47,8269.32
2007-12-31,8396.95,8450.87,8506.28,8461.2,8396.95
2008-01-02,8506.28,8486.23,8323.05,8506.28,8444.58
2008-01-03,8323.05,8174.03,8184.2,8323.05,8130.41
2008-01-04,8184.2,8148.49,8221.1,8184.2,8097.85
2008-01-07,8221.1,7961.98,7883.37,8221.1,7954.05
2008-01-08,7883.37,7965.72,7962.91,7967.26,7883.37
2008-01-09,7962.91,7949.74,8085.06,7962.91,7818.31
2008-01-10,8085.06,8143.12,8057.27,8177.13,8085.06
2008-01-11,8057.27,8121.0,8029.31,8151.95,8057.27
2008-01-14,8029.31,8188.32,8173.41,8260.88,8029.31
2008-01-15,8173.41,8540.2,8428.84,8546.2,8173.41
2008-01-16,8428.84,8345.9,8179.54,8428.84,8237.37
2008-01-17,8179.54,8210.55,8101.63,8300.29,8179.54
2008-01-18,8101.63,7919.77,8184.65,8101.63,7883.91
2008-01-21,8184.65,8160.31,8110.2,8220.63,8126.58
2008-01-22,8110.2,7694.41,7581.96,8110.2,7595.17
2008-01-23,7581.96,7638.44,7408.4,7708.27,7578.18
2008-01-24,7408.4,7514.36,7517.05,7653.08,7408.4
2008-01-25,7517.05,7708.93,7739.59,7716.81,7517.05
2008-01-28,7739.59,7633.95,7485.79,7739.59,7615.57
2008-01-29,7485.79,7490.9,7576.42,7603.38,7447.44
2008-01-30,7576.42,7654.7,7543.5,7653.74,7551.01
2008-01-31,7543.5,7514.88,7521.13,7579.43,7485.37
2008-02-01,7521.13,7635.08,7673.99,7670.88,7521.13
2008-02-12,7673.99,7542.35,7553.3,7673.99,7534.22
2008-02-13,7553.3,7633.59,7550.55,7655.89,7553.3
2008-02-14,7550.55,7765.06,7865.28,7770.55,7550.55
2008-02-15,7865.28,7840.53,7876.37,7865.28,7761.93
2008-02-18,7876.37,7966.65,7890.9,7988.02,7876.37
2008-02-19,7890.9,7933.99,8024.41,7986.74,7890.9
2008-02-20,8024.41,8001.42,7894.47,8040.83,7990.98
2008-02-21,7894.47,8011.72,8085.93,8030.57,7894.47
2008-02-22,8085.93,8048.49,8108.71,8085.93,7986.97
2008-02-25,8108.71,8295.66,8286.31,8298.02,8108.71
2008-02-26,8286.31,8355.68,8307.67,8386.54,8286.31
2008-02-27,8307.67,8373.22,8462.08,8405.51,8307.67
2008-02-29,8462.08,8431.76,8412.76,8462.08,8367.45
2008-03-03,8412.76,8196.49,8262.87,8412.76,8175.47
2008-03-04,8262.87,8380.94,8470.11,8401.83,8262.87
2008-03-05,8470.11,8485.42,8483.95,8559.59,8470.11
2008-03-06,8483.95,8549.01,8658.64,8608.03,8483.95
2008-03-07,8658.64,8597.24,8531.38,8658.64,8537.24
2008-03-10,8531.38,8399.37,8299.37,8531.38,8407.28
2008-03-11,8299.37,8307.76,8381.6,8336.28,8206.74
2008-03-12,8381.6,8541.99,8435.3,8577.85,8381.6
2008-03-13,8435.3,8345.09,8210.99,8447.98,8345.14
2008-03-14,8210.99,8250.96,8161.39,8315.23,8210.99
2008-03-17,8161.39,7954.44,8005.46,8161.39,7950.01
2008-03-18,8005.46,8045.15,8057.82,8065.45,8005.46
2008-03-19,8057.82,8196.95,8179.35,8226.32,8057.82
2008-03-20,8179.35,8176.72,8337.62,8204.31,8131.91
2008-03-21,8337.62,8495.82,8524.99,8492.02,8337.62
2008-03-24,8524.99,8863.72,8865.35,9049.23,8524.99
2008-03-25,8865.35,8871.86,8795.09,8899.26,8799.21
2008-03-26,8795.09,8805.75,8768.02,8816.19,8756.65
2008-03-27,8768.02,8621.63,8605.95,8768.02,8627.4
2008-03-28,8605.95,8588.37,8623.48,8629.57,8564.03
2008-03-31,8623.48,8529.12,8572.59,8627.53,8499.03
2008-04-01,8572.59,8576.74,8419.72,8608.95,8572.59
2008-04-02,8419.72,8543.64,8605.32,8584.93,8419.72
2008-04-03,8605.32,8575.2,8596.34,8605.32,8555.62
2008-04-07,8596.34,8643.4,8729.79,8650.2,8596.34
2008-04-08,8729.79,8679.7,8672.85,8729.79,8675.61
2008-04-09,8672.85,8720.72,8667.93,8729.55,8672.85
2008-04-10,8667.93,8764.69,8829.4,8778.63,8667.93
2008-04-11,8829.4,8867.62,8909.58,8912.41,8829.4
2008-04-14,8909.58,8903.7,8892.68,8919.26,8840.72
2008-04-15,8892.68,8941.62,8924.78,8950.04,8892.68
2008-04-16,8924.78,8992.41,9066.04,9025.38,8924.78
2008-04-17,9066.04,9146.2,9090.43,9194.86,9066.04
2008-04-18,9090.43,9110.82,9074.34,9123.07,9072.47
2008-04-21,9074.34,9110.37,9083.32,9160.1,9074.34
2008-04-22,9083.32,9034.8,9037.25,9083.32,9029.59
2008-04-23,9037.25,8987.42,9008.49,9037.25,8951.53
2008-04-24,9008.49,9049.14,8990.33,9057.14,9003.45
2008-04-25,8990.33,9053.49,8947.83,9062.97,8990.33
2008-04-28,8947.83,8968.94,9079.6,9015.48,8947.83
2008-04-29,9079.6,9034.84,8891.74,9079.6,9016.13
2008-04-30,8891.74,8904.97,8919.92,8948.74,8882.57
2008-05-02,8919.92,8990.84,8963.63,9010.71,8919.92
2008-05-05,8963.63,8927.26,8837.07,8976.22,8925.81
2008-05-06,8837.07,8806.97,8857.37,8859.87,8797.37
2008-05-07,8857.37,8941.35,8926.34,8941.14,8857.37
2008-05-08,8926.34,8870.45,8866.62,8926.34,8853.59
2008-05-09,8866.62,8805.73,8792.39,8896.31,8803.31
2008-05-12,8792.39,8792.26,8830.05,8816.78,8756.36
2008-05-13,8830.05,8891.0,8989.53,8903.35,8830.05
2008-05-14,8989.53,9047.23,9018.42,9056.8,8989.53
2008-05-15,9018.42,9121.36,9157.18,9123.65,9018.42
2008-05-16,9157.18,9191.37,9197.41,9211.21,9157.18
2008-05-19,9197.41,9221.62,9295.2,9256.52,9197.41
2008-05-20,9295.2,9218.82,9068.89,9309.95,9223.86
2008-05-21,9068.89,8979.29,9015.57,9079.91,8973.15
2008-05-22,9015.57,8932.4,9008.03,9015.57,8878.06
2008-05-23,9008.03,9002.36,8834.73,9050.78,8998.83
2008-05-26,8834.73,8744.28,8707.83,8834.73,8730.09
2008-05-27,8707.83,8743.38,8778.39,8789.77,8707.83
2008-05-28,8778.39,8753.46,8665.73,8834.52,8736.68
2008-05-29,8665.73,8761.4,8684.92,8794.02,8665.73
2008-05-30,8684.92,8673.59,8619.08,8765.99,8675.11
2008-06-02,8619.08,8687.28,8724.47,8696.67,8619.08
2008-06-03,8724.47,8650.62,8579.43,8724.47,8636.99
2008-06-04,8579.43,8604.26,8627.8,8615.81,8562.13
2008-06-05,8627.8,8569.82,8738.46,8649.72,8548.67
2008-06-06,8738.46,8779.58,8745.35,8802.51,8738.46
2008-06-09,8745.35,8550.12,8587.96,8745.35,8514.93
2008-06-10,8587.96,8555.16,8370.0,8602.11,8529.54
2008-06-11,8370.0,8327.1,8345.59,8423.42,8333.31
2008-06-12,8345.59,8129.79,8062.31,8345.59,8130.46
2008-06-13,8062.31,8099.02,8105.59,8144.74,8062.31
2008-06-16,8105.59,8187.47,8169.77,8219.48,8105.59
2008-06-17,8169.77,8082.78,8201.79,8182.35,8080.86
2008-06-18,8201.79,8198.2,8217.58,8222.06,8148.61
2008-06-19,8217.58,8078.35,8047.74,8217.58,8044.66
2008-06-20,8047.74,8007.27,7902.44,8088.38,8005.92
2008-06-23,7902.44,7820.7,7876.49,7902.44,7749.62
2008-06-24,7876.49,7872.37,7738.12,7928.41,7855.46
2008-06-25,7738.12,7720.03,7855.06,7773.0,7679.08
2008-06-26,7855.06,7898.08,7811.8,7902.96,7837.71
2008-06-27,7811.8,7513.9,7548.76,7811.8,7489.97
2008-06-30,7548.76,7578.47,7523.54,7604.42,7548.76
2008-07-01,7523.54,7519.9,7407.98,7569.18,7500.57
2008-07-02,7407.98,7452.15,7353.86,7485.28,7360.41
2008-07-03,7353.86,7212.34,7394.1,7353.86,7115.07
2008-07-04,7394.1,7357.08,7228.41,7416.25,7337.66
2008-07-07,7228.41,7199.99,7341.11,7259.47,7179.24
2008-07-08,7341.11,7251.47,7051.85,7341.11,7233.23
2008-07-09,7051.85,7206.36,7048.25,7213.29,7051.85
2008-07-10,7048.25,7004.59,7075.65,7083.62,6991.13
2008-07-11,7075.65,7122.73,7244.76,7132.25,7044.48
2008-07-14,7244.76,7258.69,7156.96,7270.49,7181.21
2008-07-15,7156.96,6945.47,6834.24,7156.96,6945.12
